date,state,deathIncrease,hospitalizedIncrease,inIcuCurrently,negativeIncrease,onVentilatorCurrently,positiveIncrease
2021-01-01,WI,12,50,244,6388,0,2085
2021-01-01,WV,23,0,211,18481,102,2486
2021-01-01,WY,0,0,0,0,0,0
2020-12-31,AK,3,6,0,8163,6,495
2020-12-31,AL,53,353,0,8344,0,4406
2020-12-31,AR,39,87,396,10591,209,2708
2020-12-31,AZ,146,473,1028,15472,746,7718
2020-12-31,CA,428,0,4518,205169,0,27237
2020-12-31,CO,64,96,0,6029,0,3238
2020-12-31,CT,31,0,0,21067,0,2045
2020-12-31,DC,6,0,72,4450,31,225
2020-12-31,DE,5,0,58,1747,0,860
2020-12-31,FL,133,366,0,44106,0,16827
2020-12-31,GA,88,306,0,36098,0,8499
2020-12-31,GU,1,0,3,242,2,9
2020-12-31,HI,3,12,16,0,18,188
2020-12-31,IA,69,0,134,1726,69,1323
2020-12-31,ID,10,48,85,1781,0,1340
2020-12-31,IL,167,0,837,91417,496,8009
2020-12-31,IN,103,238,633,7348,353,6468
2020-12-31,KS,0,0,234,0,99,0
2020-12-31,KY,0,0,433,0,234,0
2020-12-31,LA,40,0,0,25368,202,4046
2020-12-31,MA,85,193,417,17397,240,7260
2020-12-31,MD,47,189,399,8950,0,2973
2020-12-31,ME,13,26,48,8213,19,702
2020-12-31,MI,0,0,629,0,368,0
2020-12-31,MN,61,116,196,9767,0,2195
2020-12-31,MO,28,0,640,3333,359,3714
2020-12-31,MS,40,0,321,0,208,2756
2020-12-31,MT,11,15,44,4526,25,255
2020-12-31,NC,19,0,774,56893,0,6715
2020-12-31,ND,0,10,16,-581,0,293
2020-12-31,NE,8,33,0,2224,0,1516
2020-12-31,NH,18,1,0,2517,0,786
2020-12-31,NJ,90,236,693,32551,462,5712
2020-12-31,NM,41,75,0,13854,0,1678
2020-12-31,NV,59,0,404,2964,278,2137
2020-12-31,NY,135,0,1276,199785,723,16802
2020-12-31,OH,107,332,1059,47782,722,9632
2020-12-31,OK,36,246,501,14965,0,3906
2020-12-31,OR,19,101,117,17884,61,1033
2020-12-31,PA,306,0,1205,10832,692,8992
2020-12-31,PR,19,0,80,0,70,403
2020-12-31,RI,32,0,61,2460,47,1592
2020-12-31,SC,47,154,400,18155,199,4032
2020-12-31,SD,24,33,62,737,46,444
2020-12-31,TN,97,114,826,19797,475,5993
2020-12-31,TX,349,0,3107,66381,0,18725
2020-12-31,UT,13,83,158,5624,0,4672
2020-12-31,VA,48,131,525,31334,328,5239
2020-12-31,VT,2,0,7,1152,0,136
2020-12-31,WA,51,126,235,5800,118,1484
2020-12-31,WI,50,143,244,5898,0,4212
2020-12-31,WV,20,0,206,18317,99,1109
2020-12-31,WY,33,6,0,598,0,276
2020-12-30,AK,2,13,0,6862,10,385
2020-12-30,AL,37,379,0,3822,0,5016
2020-12-30,AR,34,103,385,12244,205,3184
2020-12-30,AZ,78,709,1076,13587,750,5267
2020-12-30,CA,432,0,4478,217684,0,30921
2020-12-30,CO,63,272,0,5337,0,2451
2020-12-30,CT,40,0,0,16970,0,1696
2020-12-30,DC,5,0,71,3549,33,223
2020-12-30,DE,23,0,56,1259,0,407
2020-12-30,FL,139,376,0,28033,0,13638
2020-12-30,GA,67,375,0,18046,0,5465
2020-12-30,GU,0,0,3,257,2,15
2020-12-30,HI,0,10,14,0,12,106
2020-12-30,IA,10,0,127,1067,66,1052
2020-12-30,ID,16,43,77,492,0,1514
2020-12-30,IL,215,0,882,67199,496,7374
2020-12-30,IN,109,227,659,4469,365,4735
2020-12-30,KS,193,192,234,9048,99,6371
2020-12-30,KY,29,264,433,17718,234,3770
2020-12-30,LA,51,0,0,35916,210,6744
2020-12-30,MA,120,0,433,15115,231,6839
2020-12-30,MD,45,200,410,8777,0,2628
2020-12-30,ME,1,-2,48,5435,19,590
2020-12-30,MI,52,0,629,43822,368,4782
2020-12-30,MN,66,143,207,6325,0,1997
2020-12-30,MO,58,0,623,3080,356,2761
2020-12-30,MS,28,0,321,0,208,3023
2020-12-30,MT,11,39,46,2439,26,874
2020-12-30,NC,155,0,768,29275,0,8551
2020-12-30,ND,6,9,15,-2210,0,371
2020-12-30,NE,16,28,0,1062,0,932
2020-12-30,NH,6,0,0,1062,0,545
2020-12-30,NJ,175,306,701,0,467,5230
2020-12-30,NM,33,101,0,7084,0,1311
2020-12-30,NV,47,0,408,2170,282,2470
2020-12-30,NY,149,0,1250,141527,702,13422
2020-12-30,OH,133,366,1087,20272,693,8178
2020-12-30,OK,48,387,486,26435,0,3249
2020-12-30,OR,16,77,127,14485,60,682
2020-12-30,PA,319,0,1178,10194,681,8984
2020-12-30,PR,24,0,82,0,70,98
2020-12-30,RI,17,53,61,1581,47,1160
2020-12-30,SC,51,133,393,14676,198,2873
2020-12-30,SD,18,34,57,738,43,562
2020-12-30,TN,100,141,819,21115,466,8220
2020-12-30,TX,326,0,3012,52080,0,21469
2020-12-30,UT,21,110,156,4593,0,2614
2020-12-30,VA,64,128,553,27244,330,4048
2020-12-30,VT,4,0,6,473,0,74
2020-12-30,WA,174,169,245,27607,108,2174
2020-12-30,WI,40,126,244,4607,0,3170
2020-12-30,WV,34,0,209,10196,93,1452
2020-12-30,WY,0,3,0,522,0,210
2020-12-29,AK,1,10,0,5273,10,175
2020-12-29,AL,25,453,0,5055,0,3907
2020-12-29,AR,66,106,382,5901,198,2718
2020-12-29,AZ,171,445,1053,9244,720,2799
2020-12-29,CA,242,0,4390,214710,0,31245
2020-12-29,CO,56,268,0,3265,0,1740
2020-12-29,CT,20,0,0,12916,0,767
2020-12-29,DC,4,0,72,2924,35,193
2020-12-29,DE,0,0,60,1454,0,701
2020-12-29,FL,105,492,0,32749,0,11748
2020-12-29,GA,83,451,0,26836,0,5853
2020-12-29,GU,0,0,4,344,2,12
2020-12-29,HI,0,-5,14,0,11,75
2020-12-29,IA,67,0,117,519,67,697
2020-12-29,ID,23,51,77,778,0,795
2020-12-29,IL,126,0,904,61142,506,5644
2020-12-29,IN,165,262,646,4030,363,3976
2020-12-29,KS,0,0,117,0,68,0
2020-12-29,KY,31,125,380,1832,211,2975
2020-12-29,LA,61,0,0,29998,218,3946
2020-12-29,MA,60,0,431,10993,225,4145
2020-12-29,MD,63,169,420,5754,0,1878
2020-12-29,ME,7,9,48,4073,14,590
2020-12-29,MI,212,0,649,19672,390,3963
2020-12-29,MN,36,185,214,304,0,972
2020-12-29,MO,117,0,623,3275,356,2479
2020-12-29,MS,85,0,325,0,201,1943
2020-12-29,MT,12,50,47,1050,24,427
2020-12-29,NC,13,0,761,23078,0,3563
2020-12-29,ND,12,33,18,605,0,272
2020-12-29,NE,28,51,0,1644,0,875
2020-12-29,NH,20,6,0,1159,0,1027
2020-12-29,NJ,126,301,723,32311,473,4407
2020-12-29,NM,23,108,0,5988,0,1216
2020-12-29,NV,46,0,414,1481,282,1747
2020-12-29,NY,127,0,1224,148726,711,11438
2020-12-29,OH,151,560,1110,19090,706,7526
2020-12-29,OK,22,90,499,21237,0,1194
2020-12-29,OR,6,109,122,57185,62,820
2020-12-29,PA,267,0,1174,6012,698,8545
2020-12-29,PR,4,0,78,0,71,2132
2020-12-29,RI,18,50,55,2423,46,1187
2020-12-29,SC,25,53,379,13606,189,2552
2020-12-29,SD,0,22,62,389,44,501
2020-12-29,TN,122,120,798,8956,455,4797
2020-12-29,TX,241,0,3012,47504,0,32552
2020-12-29,UT,16,120,164,3104,0,2736
2020-12-29,VA,59,177,539,19638,326,4122
2020-12-29,VT,1,0,6,200,0,82
2020-12-29,WA,11,180,265,56006,105,1953
2020-12-29,WI,92,170,249,3633,0,2919
2020-12-29,WV,21,0,213,10679,98,1337
2020-12-29,WY,0,40,0,231,0,219
2020-12-28,AK,0,2,0,4020,10,126
2020-12-28,AL,21,884,0,2717,0,2269
2020-12-28,AR,55,53,380,4649,201,1651
2020-12-28,AZ,42,240,1007,-2426,715,10086
2020-12-28,CA,64,0,4360,268650,0,33170
2020-12-28,CO,21,50,0,4869,0,1650
2020-12-28,CT,113,0,0,131696,0,8457
2020-12-28,DC,3,0,71,2888,35,140
2020-12-28,DE,1,0,60,1222,0,431
2020-12-28,FL,99,211,0,19734,0,8040
2020-12-28,GA,7,165,0,11913,0,3152
2020-12-28,GU,0,0,5,616,2,11
2020-12-28,HI,0,40,23,0,18,45
2020-12-28,IA,0,0,111,906,60,562
2020-12-28,ID,0,33,95,438,0,428
2020-12-28,IL,134,0,884,46593,515,4453
2020-12-28,IN,43,170,632,2993,364,2465
2020-12-28,KS,41,144,117,17236,68,6373
2020-12-28,KY,8,32,411,8501,217,1454
2020-12-28,LA,45,0,0,4695,201,817
2020-12-28,MA,48,0,430,10932,234,4198
2020-12-28,MD,28,227,423,11384,0,1985
2020-12-28,ME,3,8,48,22509,14,439
2020-12-28,MI,64,0,662,58017,407,3550
2020-12-28,MN,13,105,203,3529,0,1077
2020-12-28,MO,4,0,627,1120,334,1522
2020-12-28,MS,28,106,321,0,193,1701
2020-12-28,MT,3,13,43,1680,21,219
2020-12-28,NC,12,0,733,32717,0,3888
2020-12-28,ND,0,5,18,194,0,93
2020-12-28,NE,0,4,0,857,0,637
2020-12-28,NH,7,0,0,2339,0,861
2020-12-28,NJ,21,110,704,188090,499,3313
2020-12-28,NM,34,139,0,5651,0,691
2020-12-28,NV,21,0,427,2630,283,868
2020-12-28,NY,118,0,1222,114459,717,10407
2020-12-28,OH,62,290,1108,27393,729,4519
2020-12-28,OK,13,47,451,0,0,3448
2020-12-28,OR,5,0,109,0,59,1399
2020-12-28,PA,76,0,1174,6628,715,3779
2020-12-28,PR,11,0,81,0,93,431
2020-12-28,RI,3,272,54,1935,47,661
2020-12-28,SC,18,75,380,12372,175,1871
2020-12-28,SD,0,22,60,217,35,267
2020-12-28,TN,76,65,797,10550,485,3712
2020-12-28,TX,49,0,2969,46102,0,14829
2020-12-28,UT,5,59,168,2948,0,1716
2020-12-28,VA,7,57,526,16749,321,2599
2020-12-28,VT,2,0,5,938,0,91
2020-12-28,WA,0,0,243,0,90,0
2020-12-28,WI,21,82,237,3836,0,1557
2020-12-28,WV,9,0,200,4174,91,726
2020-12-28,WY,32,13,0,2123,0,504
2020-12-27,AK,0,1,0,4898,9,290
2020-12-27,AL,6,0,0,2503,0,2170
2020-12-27,AR,41,53,365,4167,186,908
2020-12-27,AZ,3,53,988,10496,667,1296
2020-12-27,CA,237,0,4214,330013,0,50141
2020-12-27,CO,18,52,0,4142,0,1399
2020-12-27,CT,0,0,0,0,0,0
2020-12-27,DC,6,0,65,17948,32,492
2020-12-27,DE,2,0,64,1673,0,584
2020-12-27,FL,77,178,0,20227,0,7157
2020-12-27,GA,4,139,0,12105,0,2949
2020-12-27,GU,0,0,7,0,3,1
2020-12-27,HI,0,0,11,0,10,95
2020-12-27,IA,1,0,109,1209,65,478
2020-12-27,ID,5,35,95,1694,0,554
2020-12-27,IL,112,0,905,42459,497,3767
2020-12-27,IN,42,267,638,2422,360,1820
2020-12-27,KS,0,0,255,0,119,0
2020-12-27,KY,21,32,411,0,217,1500
2020-12-27,LA,19,0,0,23607,191,3223
2020-12-27,MA,100,0,416,8646,230,3134
2020-12-27,MD,32,134,418,8221,0,1758
2020-12-27,ME,4,4,56,0,16,333
2020-12-27,MI,0,0,738,0,416,0
2020-12-27,MN,40,102,238,27069,0,2516
2020-12-27,MO,3,0,659,1835,349,1451
2020-12-27,MS,41,0,339,0,195,1365
2020-12-27,MT,5,22,44,1231,22,347
2020-12-27,NC,23,0,721,26995,0,2898
2020-12-27,ND,0,10,17,110,0,111
2020-12-27,NE,1,19,0,389,0,175
2020-12-27,NH,7,1,0,2792,0,876
2020-12-27,NJ,17,116,686,0,487,2895
2020-12-27,NM,30,85,0,8090,0,742
2020-12-27,NV,8,0,442,1726,298,1856
2020-12-27,NY,115,0,1187,122676,687,7623
2020-12-27,OH,33,273,1083,68014,731,5857
2020-12-27,OK,13,167,451,0,0,2631
2020-12-27,OR,0,0,109,0,59,608
2020-12-27,PA,127,0,1145,10355,747,4884
2020-12-27,PR,13,0,89,0,85,784
2020-12-27,RI,7,0,49,1916,35,733
2020-12-27,SC,31,81,365,64262,177,7287
2020-12-27,SD,0,28,62,577,29,427
2020-12-27,TN,69,20,799,9615,462,3188
2020-12-27,TX,51,0,2856,82478,0,8046
2020-12-27,UT,2,62,166,1187,0,796
2020-12-27,VA,14,84,514,17934,318,3999
2020-12-27,VT,6,0,2,448,0,63
2020-12-27,WA,0,188,243,58173,90,3626
2020-12-27,WI,10,95,240,2615,0,2558
2020-12-27,WV,1,0,186,4366,89,533
2020-12-27,WY,0,1,0,0,0,54
2020-12-26,AK,1,8,0,16967,10,361
2020-12-26,AL,5,161,0,4308,0,1032
2020-12-26,AR,3,29,364,7224,173,702
2020-12-26,AZ,15,360,983,17303,652,6106
2020-12-26,CA,36,0,4131,349306,0,30375
2020-12-26,CO,6,21,0,4333,0,1430
2020-12-26,CT,0,0,0,0,0,0
2020-12-26,DC,6,0,70,7352,26,274
2020-12-26,DE,4,0,55,2518,0,820
2020-12-26,FL,142,196,0,49967,0,16588
2020-12-26,GA,54,18,0,25960,0,3679
2020-12-26,GU,0,0,7,0,3,1
2020-12-26,HI,0,0,11,0,10,119
2020-12-26,IA,0,0,114,950,63,310
2020-12-26,ID,0,0,106,0,0,0
2020-12-26,IL,70,0,874,54155,494,3293
2020-12-26,IN,31,171,636,5963,352,3841
2020-12-26,KS,0,0,255,0,119,0
2020-12-26,KY,68,208,396,47651,237,5283
2020-12-26,LA,0,0,0,0,199,0
2020-12-26,MA,47,0,416,22818,232,7677
2020-12-26,MD,21,176,424,10916,0,2280
2020-12-26,ME,0,0,56,0,16,0
2020-12-26,MI,275,0,738,121344,416,7877
2020-12-26,MN,57,108,238,12954,0,2142
2020-12-26,MO,1,0,685,3290,377,1756
2020-12-26,MS,3,0,339,0,195,845
2020-12-26,MT,3,23,46,6344,21,504
2020-12-26,NC,166,0,714,182113,0,19419
2020-12-26,ND,4,13,21,788,0,407
2020-12-26,NE,-10,-3,0,1620,0,805
2020-12-26,NH,11,0,0,4355,0,1031
2020-12-26,NJ,18,55,724,0,478,4331
2020-12-26,NM,9,22,0,10752,0,604
2020-12-26,NV,1,0,442,4770,298,1589
2020-12-26,NY,126,0,1129,190636,638,10806
2020-12-26,OH,20,168,1082,54088,694,11018
2020-12-26,OK,29,210,451,0,0,3955
2020-12-26,OR,7,0,109,0,59,897
2020-12-26,PA,26,0,1161,14229,769,7581
2020-12-26,PR,0,0,82,0,80,1019
2020-12-26,RI,10,0,49,604,35,226
2020-12-26,SC,81,118,357,28716,176,3864
2020-12-26,SD,16,30,65,854,41,417
2020-12-26,TN,12,27,773,59869,460,14395
2020-12-26,TX,13,0,2856,114511,0,2694
2020-12-26,UT,8,116,172,8447,0,3489
2020-12-26,VA,20,14,548,54881,299,1584
2020-12-26,VT,1,0,3,2367,0,185
2020-12-26,WA,0,0,243,0,108,0
2020-12-26,WI,4,31,260,5261,0,677
2020-12-26,WV,6,0,188,10266,79,1341
2020-12-26,WY,0,12,0,0,0,482
2020-12-25,AK,0,0,0,0,14,0
2020-12-25,AL,4,0,0,6668,0,3625
2020-12-25,AR,32,48,364,7995,183,2122
2020-12-25,AZ,115,457,976,14444,636,6616
2020-12-25,CA,312,0,4035,257968,0,39144
2020-12-25,CO,36,46,0,10386,0,2659
2020-12-25,CT,0,0,0,0,0,0
2020-12-25,DC,0,0,72,0,33,0
2020-12-25,DE,3,0,62,2121,0,638
2020-12-25,FL,0,0,0,0,0,0
2020-12-25,GA,49,91,0,48404,0,5125
2020-12-25,GU,0,0,7,0,3,2
2020-12-25,HI,0,8,11,0,10,156
2020-12-25,IA,5,0,121,1839,69,870
2020-12-25,ID,25,41,106,981,0,1248
2020-12-25,IL,194,0,928,93216,538,5742
2020-12-25,IN,40,199,633,8174,369,5446
2020-12-25,KS,0,0,255,0,119,0
2020-12-25,KY,0,0,413,0,222,0
2020-12-25,LA,0,0,0,0,199,0
2020-12-25,MA,0,0,409,0,232,0
2020-12-25,MD,32,469,424,11313,0,2432
2020-12-25,ME,2,5,46,0,19,321
2020-12-25,MI,0,0,738,0,416,0
2020-12-25,MN,0,0,238,0,0,0
2020-12-25,MO,14,0,685,3844,366,2076
2020-12-25,MS,6,0,339,0,195,1527
2020-12-25,MT,0,0,46,0,21,0
2020-12-25,NC,0,0,696,0,0,0
2020-12-25,ND,0,0,21,0,0,0
2020-12-25,NE,7,24,0,1352,0,695
2020-12-25,NH,0,0,0,0,0,0
2020-12-25,NJ,51,164,753,56944,524,5605
2020-12-25,NM,35,41,0,34171,0,1456
2020-12-25,NV,27,0,442,2229,298,1853
2020-12-25,NY,121,0,1148,214114,621,12446
2020-12-25,OH,0,0,1124,0,683,0
2020-12-25,OK,0,0,451,18341,0,0
2020-12-25,OR,12,46,109,18735,59,851
2020-12-25,PA,139,0,1196,13351,737,7174
2020-12-25,PR,9,0,87,0,90,616
2020-12-25,RI,7,0,49,3410,35,870
2020-12-25,SC,0,0,365,0,177,0
2020-12-25,SD,0,0,68,0,36,0
2020-12-25,TN,0,0,757,0,451,0
2020-12-25,TX,200,0,2856,110529,0,4335
2020-12-25,UT,0,0,180,0,0,0
2020-12-25,VA,29,61,518,0,291,4078
2020-12-25,VT,0,0,6,0,0,0
2020-12-25,WA,22,291,243,25856,108,2891
2020-12-25,WI,6,56,260,7109,0,1639
2020-12-25,WV,19,0,181,12137,77,1597
2020-12-25,WY,0,0,0,0,0,0
2020-12-24,AK,2,22,0,5440,14,268
2020-12-24,AL,89,303,0,8151,0,4232
2020-12-24,AR,30,53,360,15860,178,3204
2020-12-24,AZ,115,408,965,16180,620,7046
2020-12-24,CA,351,0,4069,262119,0,39070
2020-12-24,CO,88,151,0,10504,0,3030
2020-12-24,CT,55,0,0,35624,0,2038
2020-12-24,DC,5,0,72,6579,33,210
2020-12-24,DE,16,0,60,2622,0,780
2020-12-24,FL,122,305,0,47074,0,12770
2020-12-24,GA,63,400,0,41271,0,7899
2020-12-24,GU,0,0,7,191,3,9
2020-12-24,HI,0,0,14,0,11,128
2020-12-24,IA,71,0,127,1811,70,1116
2020-12-24,ID,11,49,106,1067,0,1391
2020-12-24,IL,118,0,944,87872,518,7037
2020-12-24,IN,85,251,633,9856,369,6196
2020-12-24,KS,0,0,255,0,119,0
2020-12-24,KY,0,0,413,0,222,0
2020-12-24,LA,46,0,0,22791,199,2565
2020-12-24,MA,76,533,409,23429,232,5937
2020-12-24,MD,59,0,426,13413,0,2866
2020-12-24,ME,6,15,46,8875,19,735
2020-12-24,MI,0,0,738,0,416,0
2020-12-24,MN,79,142,238,12130,0,1884
2020-12-24,MO,39,0,667,5259,349,3231
2020-12-24,MS,23,0,339,0,195,2326
2020-12-24,MT,2,46,47,5090,19,407
2020-12-24,NC,0,0,696,0,0,0
2020-12-24,ND,18,36,21,806,0,225
2020-12-24,NE,40,28,0,3150,0,1338
2020-12-24,NH,13,2,0,2992,0,390
2020-12-24,NJ,78,231,749,46010,524,5330
2020-12-24,NM,29,111,0,13138,0,1924
2020-12-24,NV,45,0,458,5829,287,2249
2020-12-24,NY,133,0,1160,213728,621,12568
2020-12-24,OH,95,320,1124,47650,683,8828
2020-12-24,OK,45,234,477,22352,0,3277
2020-12-24,OR,21,108,125,25562,67,897
2020-12-24,PA,276,0,1219,12262,743,9230
2020-12-24,PR,15,0,90,0,88,320
2020-12-24,RI,11,0,49,2022,35,1046
2020-12-24,SC,15,104,365,20238,177,2798
2020-12-24,SD,41,11,68,878,36,506
2020-12-24,TN,51,74,813,22235,471,5257
2020-12-24,TX,308,0,2865,101545,0,17064
2020-12-24,UT,8,79,180,5748,0,2892
2020-12-24,VA,31,118,530,36673,294,4782
2020-12-24,VT,3,0,6,1518,0,101
2020-12-24,WA,31,27,263,28080,105,2315
2020-12-24,WI,66,128,260,7719,0,3263
2020-12-24,WV,34,0,170,11088,75,1303
2020-12-24,WY,0,0,0,0,0,0
2020-12-23,AK,3,13,0,6385,15,360
2020-12-23,AL,135,346,0,9211,0,4758
2020-12-23,AR,38,175,340,10877,174,2893
2020-12-23,AZ,54,493,972,11584,673,6058
2020-12-23,CA,361,0,3955,239309,0,39069
2020-12-23,CO,93,161,0,10601,0,2948
2020-12-23,CT,33,0,0,27132,0,1745
2020-12-23,DC,7,0,76,9464,27,326
2020-12-23,DE,0,0,64,1361,0,612
2020-12-23,FL,121,338,0,42208,0,11100
2020-12-23,GA,56,303,0,31628,0,5153
2020-12-23,GU,0,0,7,421,3,19
2020-12-23,HI,3,24,14,0,11,105
2020-12-23,IA,15,0,139,2515,71,1501
